source,tweet number,tweet,timestamp,compound,positive,neutral,negative
HomerJSimpson,162,It's obvious! They all got the notion... to do the Bartman! (tweet written by Bart)  #SimpsonsTakeTheBowl http://t.co/Uk9Wd7Bnev,2014-09-11 02:16:07+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,163,These people seem to be rehearsing the next phase of some kind of craze in a rock-like motion. #SimpsonsTakeTheBowl http://t.co/rjtRdopewt,2014-09-11 02:14:14+00:00,-0.2247,-0.2247,-0.2247,-0.2247
HomerJSimpson,164,"50 years ago the Beatles played @HollywoodBowl. Last night a spider crawled up my nose and laid eggs. Ah, LA. #SimpsonsTakeTheBowl",2014-09-10 18:06:18+00:00,0.34,0.34,0.34,0.34
HomerJSimpson,165,Show's not til Friday but the Simpsons refuse to leave! We hid under a bench in the last row. #SimpsonsTakeTheBowl http://t.co/lEWL8pdN2b,2014-09-09 23:55:10+00:00,-0.6114,-0.6114,-0.6114,-0.6114
HomerJSimpson,166,I have a hunch these gals are going to be dancing hot dogs. And I'm NEVER wrong about hot dogs. http://t.co/YUH7uXVOy4 #SimpsonsTakeTheBowl,2014-09-09 22:28:07+00:00,0.3724,0.3724,0.3724,0.3724
HomerJSimpson,167,We might be a tiny bit early. #SimpsonsTakeTheBowl http://t.co/VhmDb2biRe,2014-09-09 18:52:38+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,168,It took all day and night doing 90 on one burrito and two cases of Buzz Cola but we finally made it to @HollywoodBowl! #SimpsonsTakeTheBowl,2014-09-09 18:50:22+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,169,"Turned the car around and gonna drive straight through to LA and @HollywoodBowl. Help me, snorted coffee beans!  #SimpsonsTakeTheBowl",2014-09-09 00:10:20+00:00,0.5983,0.5983,0.5983,0.5983
HomerJSimpson,170,.@HollywoodBowl D'OH!  #SimpsonsTakeTheBowl,2014-09-08 17:58:03+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,171,.@HollywoodBowl here we are! As we ride the freeway into town I can just make out LA's majestic Washington Monument. #SimpsonsTakeTheBowl,2014-09-08 17:57:14+00:00,0.126,0.126,0.126,0.126
HomerJSimpson,172,We're driving to LA for @HollywoodBowl and we're taking our first rest stop in 9 hours. Time for another marathon! #SimpsonsTakeTheBowl,2014-09-08 01:45:12+00:00,-0.3595,-0.3595,-0.3595,-0.3595
HomerJSimpson,173,What?! They'll all be @HollywoodBowl too? AND @realjonlovitz AND @imbevdangelo?!  This TV show self-back-pat just got interesting.,2014-09-07 16:05:13+00:00,0.5892,0.5892,0.5892,0.5892
HomerJSimpson,174,.@HankAzaria @ConanOBrien @nancycartwright @alyankovic @YeardleySmith  So many stars in one place: this tweet! #SimpsonsTakeTheBowl,2014-09-07 16:00:54+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,175,"We're playing ""Name Your Favorite @HollywoodBowl Conductor"" on our car trip 2 LA. Lisa sez Dudamel, I say Sideshow Mel. #SimpsonsTakeTheBowl",2014-09-06 23:25:05+00:00,0.5859,0.5859,0.5859,0.5859
HomerJSimpson,176,"The 1st @HollywoodBowl show is 9/12, but I'm giving us a week to reach LA to factor in the inevitable Bart stranglings. #SimpsonsTakeTheBowl",2014-09-06 14:35:11+00:00,0.5023,0.5023,0.5023,0.5023
HomerJSimpson,177,I'm driving the whole family from Springfield to LA for three nights of shows at the @HollywoodBowl! #SimpsonsTakeTheBowl,2014-09-06 14:30:56+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,178,"Lisa's going to @HollywoodBowl for music, Marge for ""culture"", Bart to steal seat cushions. Me? They had me at ""bowl"". #SimpsonsTakeTheBowl",2014-09-05 22:30:51+00:00,-0.4939,-0.4939,-0.4939,-0.4939
HomerJSimpson,179,The Simpsons are going to the Hollywood Bowl!  To see a live show about some cartoon show. #SimpsonsTakeTheBowl,2014-09-05 18:50:37+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,180,"Finally! I got my face unstuck from the TV.  Now to shave, take a shower and get ready for the ""Mike &amp; Molly"" marathon!",2014-09-02 04:00:40+00:00,0.4738,0.4738,0.4738,0.4738
HomerJSimpson,181,I'm proud of my time as a World Cup referee. And proud that I got out of there before Brazil lost! http://t.co/CuIoy6yrmL,2014-09-02 00:30:29+00:00,0.636,0.636,0.636,0.636
HomerJSimpson,182,"What?! I went to Iceland? No way, come on. I mean, really? I did? Okay, if you say so. http://t.co/j1SnazxaUo",2014-09-01 16:01:54+00:00,-0.3124,-0.3124,-0.3124,-0.3124
HomerJSimpson,183,Me and my hand-picked Presidential Candidate Ted Nugent. That worked out well. http://t.co/DE3BMtkHsk,2014-08-31 23:30:27+00:00,0.2732,0.2732,0.2732,0.2732
HomerJSimpson,184,"""The Twin Trolls Of Underbridge Academy."" The best thing I created since the Pizza-rito. http://t.co/MXt9uw2aQ4",2014-08-31 21:30:26+00:00,0.7351,0.7351,0.7351,0.7351
HomerJSimpson,185,I won an Oscar to go with my Grammy. I'm halfway to Hamlisch! http://t.co/0Reqc1aWn1,2014-08-31 14:30:41+00:00,0.6114,0.6114,0.6114,0.6114
HomerJSimpson,186,"I was the bad guy in ""Django"" before the bad guy in ""Django"" was the bad guy in ""Django"". http://t.co/qBWiEnLPro",2014-08-30 23:30:19+00:00,-0.8885,-0.8885,-0.8885,-0.8885
HomerJSimpson,187,"Ah, our trip to the Emerald Isle. For some reason I ended up drinking heavily and getting in trouble! http://t.co/HgdN1DFfLW",2014-08-30 16:30:15+00:00,-0.4574,-0.4574,-0.4574,-0.4574
HomerJSimpson,188,I'll never forget trying to remember all that stuff I paid Moe to make me forget.,2014-08-30 04:00:30+00:00,0.3252,0.3252,0.3252,0.3252
HomerJSimpson,189,"Hmm, I wonder if that Life Coach guy ever amounted to anything. http://t.co/hwBJCgiYrr",2014-08-30 00:00:39+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,190,"Why, Brain?! Why did you make me remember this?! http://t.co/g9dTT2Dku2",2014-08-29 18:01:21+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,191,Forget good. When I was an ice cream man my humor was GREAT! http://t.co/JHCz3N66hF,2014-08-29 14:01:35+00:00,0.8491,0.8491,0.8491,0.8491
HomerJSimpson,192,"It's too bad ""Headvertising"" never caught on. Cuz it took many painful surgeries to scrape the ""Buy Blue Pants"" add off my skull!",2014-08-29 05:30:25+00:00,-0.7712,-0.7712,-0.7712,-0.7712
HomerJSimpson,193,What a terrible trip to Italy. The pizza tasted all fake! http://t.co/ASyT7dQFRn,2014-08-29 03:30:26+00:00,-0.7574,-0.7574,-0.7574,-0.7574
HomerJSimpson,194,"Ah, my little boy's first heart attack. http://t.co/or46eMZWQv",2014-08-28 21:30:43+00:00,-0.4767,-0.4767,-0.4767,-0.4767
HomerJSimpson,195,I'm proud to have been in the forefront of exploiting same-sex marriage for $$$. http://t.co/3HDFbUr2TK,2014-08-28 18:00:43+00:00,0.0516,0.0516,0.0516,0.0516
HomerJSimpson,196,I'm so grateful Marge didn't leave me for Moe. Where would I go drink to get over it?! http://t.co/1afZTJcg30,2014-08-28 16:30:29+00:00,0.5766,0.5766,0.5766,0.5766
HomerJSimpson,197,Don't do the crime if you can't do the key lime! http://t.co/qLSu6PRUUq,2014-08-28 11:30:40+00:00,0.484,0.484,0.484,0.484
HomerJSimpson,198,"Bart says I became a robot to win his love. He's gotta be lying, but I can't explain the buzz saw scar on my arm. http://t.co/lhbkjsGFWn",2014-08-28 06:30:24+00:00,0.4215,0.4215,0.4215,0.4215
HomerJSimpson,199,Gift suggestion for Mother's Day: break your Mom out of prison. It'll last longer than flowers! http://t.co/K2xUAaGXHD,2014-08-28 03:00:32+00:00,-0.1759,-0.1759,-0.1759,-0.1759
HomerJSimpson,200,I took the Ice Bucket Challenge and I nominate @realDonaldTrump to follow me. It'll be the only nomination you get! http://t.co/8naGaNVglz,2014-08-27 23:05:14+00:00,0.1511,0.1511,0.1511,0.1511
HomerJSimpson,201,I spent one summer following the Ribwich around the country... and wasted the rest of my life. http://t.co/njHnJCI1pt,2014-08-27 21:01:30+00:00,-0.4939,-0.4939,-0.4939,-0.4939
HomerJSimpson,202,What a once-in-a-lifetime honor it was for Mick Jagger and Keith Richards to meet me. http://t.co/NH2hzsBfzY,2014-08-27 16:03:14+00:00,0.7184,0.7184,0.7184,0.7184
HomerJSimpson,203,"I was the best non-Ferrigno Hulk ever! Get in line, Ruffalo, Norton and Bana! http://t.co/ja0d3tECru",2014-08-27 13:01:37+00:00,0.6988,0.6988,0.6988,0.6988
HomerJSimpson,204,"The one good thing about having your jaws wired shut: mmmm, liquid Philly cheesesteak. http://t.co/8JFkw39WC8",2014-08-27 08:30:16+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,205,You never know how much you need a thumb til your wife cuts it off. http://t.co/2W9O82Mkor,2014-08-27 02:30:46+00:00,-0.296,-0.296,-0.296,-0.296
HomerJSimpson,206,Jockeyland is full of a bunch of little jerks. So you want my horse to lose -- you don't have to sing about it! http://t.co/honXOTTsoI,2014-08-27 01:01:11+00:00,-0.4974,-0.4974,-0.4974,-0.4974
HomerJSimpson,207,Mmm... nose crayon. http://t.co/xvKSFhRqqc,2014-08-26 22:01:53+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,208,It sure was fun exposing our horrible personal secrets for the world to suck up like so many floor peanuts! http://t.co/okAniElZFL,2014-08-26 17:01:15+00:00,-0.1759,-0.1759,-0.1759,-0.1759
HomerJSimpson,209,My first acclaimed work of art. Let me see Jasper Johns cook a steak on one of HIS stupid paintings. http://t.co/rkNlMf3j71,2014-08-26 04:30:20+00:00,-0.5267,-0.5267,-0.5267,-0.5267
HomerJSimpson,210,"Stupid Sixty Year Old Flanders! Well, at least I got to meet the Moody Blues. http://t.co/sr3fuavYal",2014-08-26 00:01:04+00:00,-0.6239,-0.6239,-0.6239,-0.6239
HomerJSimpson,211,I just made a deal to have this photo engraved on our family tombstone. Marge is gonna be thrilled! http://t.co/xixAC5zXfZ,2014-08-25 19:02:10+00:00,0.4926,0.4926,0.4926,0.4926
HomerJSimpson,212,"Here I am with Mr. Burns, Smithers and the guy who invented the Castro Convertible. http://t.co/nqmaNRXrgv",2014-08-25 16:31:30+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,213,My trip to New York was a disaster. The only good thing was I fell in love with canned crab juice. http://t.co/ma3VY8nhpf,2014-08-25 07:01:09+00:00,0.4588,0.4588,0.4588,0.4588
HomerJSimpson,214,I have so many fond memories of my time as a cartoon dog before I died on the way back to my home planet. http://t.co/atDFVANs4d,2014-08-25 01:00:55+00:00,-0.1082,-0.1082,-0.1082,-0.1082
HomerJSimpson,215,Some friendly advice: ALL CHILI PEPPERS ARE NOT CREATED EQUAL! http://t.co/FtzoxzZsEV,2014-08-24 22:30:25+00:00,0.2981,0.2981,0.2981,0.2981
HomerJSimpson,216,"The best boss I ever had. Sure he almost destroyed the world, but he gave us free dental and he loved German beer! http://t.co/M1Hot1oXlR",2014-08-24 19:01:11+00:00,0.9244,0.9244,0.9244,0.9244
HomerJSimpson,217,Me and my former neighbor George. I've had a whole lot of former neighbors. I think that property is haunted. http://t.co/XLe9gR0eV8,2014-08-24 12:00:47+00:00,-0.4767,-0.4767,-0.4767,-0.4767
HomerJSimpson,218,I can't sleep -- too busy remembering how great I looked in a mumu and how delightful that butt-hosing was. http://t.co/exV9GAPFiz,2014-08-24 09:00:59+00:00,0.836,0.836,0.836,0.836
HomerJSimpson,219,"Wow, I almost forgot that Maggie shot Mr. Burns! Oops, I mean... SPOILER ALERT! http://t.co/KFD4qLoWjq",2014-08-24 05:30:24+00:00,0.8083,0.8083,0.8083,0.8083
HomerJSimpson,220,This was when I joined a club with Lenny and Carl and Moe and Steve Guttenberg. Fun times. I still have that chain! http://t.co/StTLhhj1Bj,2014-08-23 23:00:43+00:00,0.5562,0.5562,0.5562,0.5562
HomerJSimpson,221,"What a vacation. We almost got killed by robots, but we got an amazing deal on ""Killer Robot"" t-shirts! http://t.co/IeNE8kKJD9",2014-08-23 19:01:15+00:00,-0.5651,-0.5651,-0.5651,-0.5651
HomerJSimpson,222,You haven't lived til you've eaten potato chips in zero G and almost crashed a billion dollar spaceship. http://t.co/9dYBiHVnh1,2014-08-23 13:31:00+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,223,"Ah, yes, my glorious rooftop concert with the B Sharps. I spit out some gum that landed on Mr. Burns that day! http://t.co/Xf6RxysHrf",2014-08-23 06:30:27+00:00,0.8016,0.8016,0.8016,0.8016
HomerJSimpson,224,I don't recall every driving a monorail! Maybe that fall I took off the Escalator To Nowhere damaged by memory. http://t.co/XFx5wpW2Ew,2014-08-23 01:01:22+00:00,0.4015,0.4015,0.4015,0.4015
HomerJSimpson,225,I once made a TV ad for my snow plow business. The business went bust but the royalties on the song keep me in beer! http://t.co/MN6fgCPD5n,2014-08-22 23:30:20+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,226,Me and my old softball team pals. They never did find Ozzie Smith. http://t.co/UrYhJkI2gn,2014-08-22 15:31:05+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,227,One of my best moments as a father - inviting a mental patient who sounded like Michael Jackson to stay at our house. http://t.co/jZytg78pb3,2014-08-22 07:30:24+00:00,0.8402,0.8402,0.8402,0.8402
HomerJSimpson,228,I'll never forget the day I first met Marge in High School.  It was in 1974... or 1997. One of those! http://t.co/lE12jq8TBP,2014-08-22 02:01:16+00:00,0.2401,0.2401,0.2401,0.2401
HomerJSimpson,229,"Hmm, I just found this picture of me falling down some kind of gorge. Funny that I don't remember any of it. http://t.co/ZEzuzwlKmL",2014-08-22 00:01:04+00:00,0.3182,0.3182,0.3182,0.3182
HomerJSimpson,230,You haven't lived til you've been mistaken 4 Bigfoot. Fun Fact: the dart got me briefly hooked on Bear Tranquilizers! http://t.co/b6omThe1kp,2014-08-21 21:10:35+00:00,0.1759,0.1759,0.1759,0.1759
HomerJSimpson,231,I'll never forget the time we met Bart's friend Sideshow Bob. Him and Bart are always stirring up some kind of jolly http://t.co/tXC1bGiv8Z,2014-08-21 19:31:00+00:00,0.7829,0.7829,0.7829,0.7829
HomerJSimpson,232,"I'll never forget our first Christmas! It was way back when Bart was 10, Lisa was 8 and Maggie was a baby. http://t.co/1FlIoOmRtS",2014-08-21 14:02:09+00:00,0.2401,0.2401,0.2401,0.2401
HomerJSimpson,233,Being stuck like this gives me the rare chance to reflect on memories of the many events in my life. Stupid life!,2014-08-21 13:50:19+00:00,-0.2942,-0.2942,-0.2942,-0.2942
HomerJSimpson,234,I'm not leaving my TV for the next 12 days! That little jerk Bart superglued my face to the screen after I passed out last night.,2014-08-21 13:31:05+00:00,-0.3397,-0.3397,-0.3397,-0.3397
HomerJSimpson,235,"It all starts at 10AM tomorrow!  By 'it"" I mean another day of skipping work and going to Moe's.",2014-08-20 21:25:12+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,236,An amazing 278 hours over 12 straight days. That's how long I've gone without strangling Bart.  #ProudPapa,2014-08-20 17:56:59+00:00,0.6908,0.6908,0.6908,0.6908
HomerJSimpson,237,For a TV show to still be here after 25 years is impressive. For a chicken nugget under the couch it's a miracle. And delicious!,2014-08-19 23:35:12+00:00,0.902,0.902,0.902,0.902
HomerJSimpson,238,I don't know how marathon runners do it. Even the fastest ones have to go 2 hours between meals!,2014-08-19 17:22:08+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,239,"Making it through 552 episodes is something I'm proud of. Especially considering 4 of those episodes were technically ""infarctions"".",2014-08-19 01:05:04+00:00,0.4767,0.4767,0.4767,0.4767
HomerJSimpson,240,I'm preparing for a record-breaking marathon. I'm gonna spend the next week tossing out all 552 of my Dad's Dean Martin albums.,2014-08-18 18:47:16+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,241,RT @ComicBookGuy: I must be dehydrated... what insane post apocalyptic nightmare is this?! #SDCC #FOXSDCC http://t.co/CVMp6vN41i,2014-07-28 02:37:58+00:00,-0.8122,-0.8122,-0.8122,-0.8122
HomerJSimpson,242,RT @ComicBookGuy: A nice young man just invited me to an exclusive screening of footage from Star Wars Episode VII!  #SDCC #FOXSDCC,2014-07-27 22:08:00+00:00,-0.1511,-0.1511,-0.1511,-0.1511
HomerJSimpson,243,"RT @ComicBookGuy: I was going to a ""Family Circus"" panel, but I followed a bee, chased an Ice Cream truck, tossed acorns in a creek... REFE…",2014-07-27 19:02:35+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,244,RT @ComicBookGuy: I got a picture of my idol Frank Miller! I was a tiny bit nervous.  #SDCC #FOXSDCC http://t.co/p2kUyGBf6K,2014-07-27 19:02:32+00:00,-0.3382,-0.3382,-0.3382,-0.3382
HomerJSimpson,245,RT @ComicBookGuy: I've either just had a violent encounter with a Brony Cosplayer or been kicked in the head by a Police Horse.  #SDCC #FOX…,2014-07-27 03:21:45+00:00,-0.5994,-0.5994,-0.5994,-0.5994
HomerJSimpson,246,"RT @ComicBookGuy: The laundry bleached my ""Dr. Manhattan"" thong white, so now I'm forced to go to the Masquerade as ""Na'vi Baby Huey"".  #SD…",2014-07-27 03:21:39+00:00,-0.5046,-0.5046,-0.5046,-0.5046
HomerJSimpson,247,RT @ComicBookGuy: This Hall H wristband doesn’t fit around my wrist! Must... collapse... Radius and Ulna! #SDCC #FOXSDCC,2014-07-26 18:13:08+00:00,0.4738,0.4738,0.4738,0.4738
HomerJSimpson,248,RT @ComicBookGuy: FYI: I’ll be signing copies of my  “Everyman” comic at the Sails Pavilion today from 5PM til Security throws me out. #SDC…,2014-07-26 18:13:05+00:00,0.6037,0.6037,0.6037,0.6037
HomerJSimpson,249,RT @ComicBookGuy: I’m told Christopher Nolan is here. Time to execute my plan to “Inception” him into destroying all copies of “The Prestig…,2014-07-26 18:13:01+00:00,-0.5574,-0.5574,-0.5574,-0.5574
HomerJSimpson,250,RT @ComicBookGuy: My San Diego hotel leaves much to be desired... being that it is in POWAY!  #LookItUp  #SDCC #FOXSDCC,2014-07-26 18:12:47+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,251,RT @ComicBookGuy: .@ComicBookGuy Turns out I accidentally got off the Trolley at the non human real zoo. #HonestMistake #SDCC #FOXSDCC,2014-07-25 19:41:47+00:00,-0.34,-0.34,-0.34,-0.34
HomerJSimpson,252,RT @ComicBookGuy: It's only Thursday and the Convention Center is already a human zoo! What a fetid stench!  #SDCC #FOXSDCC,2014-07-25 19:41:45+00:00,-0.5972,-0.5972,-0.5972,-0.5972
HomerJSimpson,253,"RT @ComicBookGuy: Comic-Con, here I come! (Last sincere tweet til Monday.)  #SDCC #FOXSDCC",2014-07-25 19:41:42+00:00,0.4574,0.4574,0.4574,0.4574
HomerJSimpson,254,"RT @ComicBookGuy: No, I am NOT dressed as Lady Thor! Please learn how to recognize manly cleavage when you see it. #SDCC #FOXSDCC",2014-07-25 19:41:36+00:00,0.1007,0.1007,0.1007,0.1007
HomerJSimpson,255,"RT @ComicBookGuy: After a mere 7 hour wait, a wristband to get in to Hall H is mine! Now my biggest challenge: getting up off the floor. #S…",2014-07-25 19:41:32+00:00,0.1511,0.1511,0.1511,0.1511
HomerJSimpson,256,I'm taking the family to the drive in movies tonight. But first: an hour of trunk-cramming practice!,2014-07-24 23:05:20+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,257,RT @ComicBookGuy: I am the King of Comic-Con! #SDCC,2014-07-24 14:49:22+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,258,"The dude who sells Bart comics asked me to help him out with an RT cuz I'm the King Of Twitter. ""@ComicBookGuy I am the King of Comic-Con!""",2014-07-24 14:45:22+00:00,0.4574,0.4574,0.4574,0.4574
HomerJSimpson,259,Why does the Ice Cream Truck have to play that one stupid song over and over again as I stand there eating at it for two hours?,2014-07-23 22:45:25+00:00,-0.25,-0.25,-0.25,-0.25
HomerJSimpson,260,I just found out I'm verified. It makes me proud to be in the same category as other hilariously cartoonish Dads like @JoeBiden,2014-07-22 18:31:21+00:00,0.6808,0.6808,0.6808,0.6808
HomerJSimpson,261,I'm happy for baseball to start up again. It was terrible not having anything to complain about being boring for three days!,2014-07-19 00:15:08+00:00,-0.5411,-0.5411,-0.5411,-0.5411
HomerJSimpson,262,I can't believe it's the middle of July already.  I'm still writing March on my past due car payment checks.,2014-07-15 18:10:21+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,263,"Little known fact: it was Carl who suggested adding the apostrophe to ""D'oh!"" I wanted it to be a % sign.",2014-07-15 02:30:18+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,264,Build a better corndog where the stick is another corndog and the world will beat a path to your door.,2014-07-14 20:05:56+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,265,"No, I’m not refereeing Germany v Brazil today. They said they wanted someone who “knew the rules of Football”.  #Elitist",2014-07-08 20:45:07+00:00,-0.296,-0.296,-0.296,-0.296
HomerJSimpson,266,I’m with Lenny in the hospital. He can barely talk but he did request that you don’t send flowers. Baskets of assorted meats are good.,2014-07-08 17:38:21+00:00,0.5927,0.5927,0.5927,0.5927
HomerJSimpson,267,"I hated that the holiday is over, so I put a big bottle rocket in Lenny's work locker! He's in guarded condition, upgraded from grave.",2014-07-07 18:31:05+00:00,-0.6588,-0.6588,-0.6588,-0.6588
HomerJSimpson,268,"If a burger falls thru the BBQ slats, do NOT try to retrieve it with your fingers. Your tongue is thinner &amp; will get the job done nicely.",2014-07-07 01:30:35+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,269,"The jerk who wrote ""Summertime and the livin' is easy"" never had to pull a t-shirt off his gut after getting out of the pool!",2014-07-06 18:25:08+00:00,0.2003,0.2003,0.2003,0.2003
HomerJSimpson,270,"Car broke down on the way to the beach. Why can't I have just ONE Transformer?  It doesn’t have to be Bumblebee, I’d be cool with Mudflap!",2014-07-05 22:25:05+00:00,-0.2003,-0.2003,-0.2003,-0.2003
HomerJSimpson,271,July the Fifth be with you!,2014-07-05 16:25:08+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,272,"Once again, the Hot Dog Eating Contest trophy goes to the guy who can eat the most hot dogs WITHOUT puking on the Judges.  #Rigged",2014-07-05 02:10:10+00:00,0.3252,0.3252,0.3252,0.3252
HomerJSimpson,273,Today I declare my independence from keeping the bottom of my belly tucked inside my shorts.   All hail my Victory Flap!,2014-07-04 20:30:33+00:00,0.1511,0.1511,0.1511,0.1511
HomerJSimpson,274,"Happy 238th Birthday, Fireworks!",2014-07-04 14:10:16+00:00,0.6114,0.6114,0.6114,0.6114
HomerJSimpson,275,Time to take the flag that I’ve been flying since Memorial Day down so I can put it back up tomorrow.,2014-07-03 22:30:50+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,276,"Decided to be smart and beat the “get-out-of-town-for-the-Holiday” traffic, so I left work a week ago Wednesday.",2014-07-03 20:10:28+00:00,0.4019,0.4019,0.4019,0.4019
HomerJSimpson,277,"Kiss me, I'm Irish! But do it fast cuz I'm gonna throw up any second now.",2014-03-17 19:31:21+00:00,0.2942,0.2942,0.2942,0.2942
HomerJSimpson,278,"I created a March Madness tournament bracket of types of donuts and, once again, ""way too many"" was the winner.",2014-03-16 18:20:26+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,279,March comes in like a lion and goes out like a tasty tasty lamb smothered in jelly.,2014-03-15 23:45:28+00:00,0.4767,0.4767,0.4767,0.4767
HomerJSimpson,280,Reminder: today is March 15. You only have one more month to put off doing your taxes.,2014-03-15 14:40:38+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,281,"Mmm... 3.141592653589793238462643383279502884197169399375105820974944592307

Lisa told me you nerds would get this.",2014-03-14 17:18:10+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,282,#TrueDetective fans:  I AM THE YELLOW KING! But watch Fox first. http://t.co/5c5zY8OyAz,2014-03-07 19:15:20+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,283,The ugly true story of that Oscar® selfie can finally be told! Let's break Twitter again. Look for Bart. http://t.co/tdfr3Juhff,2014-03-05 00:37:06+00:00,-0.2003,-0.2003,-0.2003,-0.2003
HomerJSimpson,284,"I just wasted two hours watching the Bob Sled competition. This mysterious ""Bob"" never showed up!  #Olympics2014",2014-02-17 15:05:22+00:00,-0.5411,-0.5411,-0.5411,-0.5411
HomerJSimpson,285,Today I won Gold in my own personal Winter Olympics event -- faking a heart attack to get out of shoveling the snow. #Olympics2014,2014-02-16 18:15:42+00:00,-0.296,-0.296,-0.296,-0.296
HomerJSimpson,286,"Bart just told me that Bob Costas reference was ""already super old"".   Well, ""Excuuuuuuse meeeeeee!"" #Olympics2014",2014-02-15 22:20:08+00:00,0.7424,0.7424,0.7424,0.7424
HomerJSimpson,287,Poor Bob Costas -- he never should have stopped in and used Moe's bathroom before flying to Russia. #Olympics2014,2014-02-15 22:15:34+00:00,-0.3472,-0.3472,-0.3472,-0.3472
HomerJSimpson,288,"Since Valentine's Day &amp; Presidents Day are the same weekend, it makes me spending a dollar and a penny on flowers romantic AND patriotic!",2014-02-15 01:15:28+00:00,0.4574,0.4574,0.4574,0.4574
HomerJSimpson,289,"Happy Valentine's Day to the love of my life: Marge. Shame on you if you thought I was going to say ""Beer""! Beer is just my BFF.",2014-02-14 18:53:27+00:00,0.8939,0.8939,0.8939,0.8939
HomerJSimpson,290,My Facebook Movie is all pictures of beer bottles and chicken wings. #PreciousMemories #TheYearsGoBySoFast,2014-02-06 00:11:55+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,291,What a great day this has been! Now when my kids ask me “Who’s Bob Dylan?” I can tell them he's the guy from that car ad. #SB48,2014-02-03 03:35:14+00:00,0.6588,0.6588,0.6588,0.6588
HomerJSimpson,292,"EMTs are working on my foot, trying to shock it back awake. They've been at it for a while.  #SB48",2014-02-03 03:15:17+00:00,-0.3818,-0.3818,-0.3818,-0.3818
HomerJSimpson,293,.@SuperBowl over! Now comes the real two-minute drill -- my peeing after holding it in the whole game.  #SB48,2014-02-03 02:56:45+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,294,I nodded off for an hour -- thank God I only missed five minutes of game play.  #SB48,2014-02-03 02:35:37+00:00,0.5859,0.5859,0.5859,0.5859
HomerJSimpson,295,"@OmahaSteaks Thanks, but I think Peyton needs it more than me! #Broncos #SB48",2014-02-03 02:19:44+00:00,0.3054,0.3054,0.3054,0.3054
HomerJSimpson,296,"That amazing commercial with Morpheus was so memorable! They sure got their money’s worth! What was it advertising, though?",2014-02-03 01:53:20+00:00,0.8337,0.8337,0.8337,0.8337
HomerJSimpson,297,"And the first half ends!  Time for the traditional and ceremonial ""Changing Of Which Butt Cheek I'm Sitting On."" #SB48",2014-02-03 01:02:50+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,298,I hear Jimmy Hoffa is buried under the 50 yard line. He must've known somebody pretty important to get that great view.  #SB48,2014-02-03 00:30:41+00:00,0.8442,0.8442,0.8442,0.8442
HomerJSimpson,299,"I wish Peyton Manning would stop yelling out ""Omaha!"" It's making me hungry for steaks and the films of Alexander Payne. #SB48",2014-02-02 23:50:23+00:00,0.2003,0.2003,0.2003,0.2003
HomerJSimpson,300,And it's kickoff! Time to take a little nap.  #SB48,2014-02-02 23:25:33+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,301,"Look at those idiots freezing their butts off at #SB48! I'm freezing my butt off in the comfort of my ""didn't pay the gas bill"" home.",2014-02-02 21:31:21+00:00,0.3156,0.3156,0.3156,0.3156
HomerJSimpson,302,"To answer all your questions -- Yes, I did used to own the @Broncos. I sold them after they stupidly got rid of @TimTebow. #SB48",2014-02-02 19:35:21+00:00,-0.0772,-0.0772,-0.0772,-0.0772
