org,tweet number,tweet,timestamp,compound,positive,neutral,negative
Fox,95,"Georgia posts private information of 300,000 absentee voters (via @keiperjourno) https://t.co/5H4ETZthYC",2018-11-08 01:01:04+00:00,-0.2732,-0.2732,-0.2732,-0.2732
Fox,96,"CNN's Jim Acosta press pass suspended by White House, Sarah Sanders announces https://t.co/5iiXWRUrCI",2018-11-08 00:58:26+00:00,-0.4767,-0.4767,-0.4767,-0.4767
Fox,97,"BREAKING: CNN's Jim Acosta press pass suspended by White House, Sarah Sanders announces https://t.co/eBITlnvfUj",2018-11-08 00:53:56+00:00,-0.4767,-0.4767,-0.4767,-0.4767
Fox,98,".@GovChrisSununu: ""I don't think last night was a referendum on the president. I think last night was really a referendum on the idea that people...believe that their vote has a voice."" #TheStory https://t.co/bZjH5Bd4qU",2018-11-08 00:50:10+00:00,0.0,0.0,0.0,0.0
Fox,99,Dershowitz on Sessions' Departure: Not All GOP Senators Will Allow Trump to Demand 'Loyalty' From New AG https://t.co/lrq24Ih7lc,2018-11-08 00:32:49+00:00,0.1027,0.1027,0.1027,0.1027
Fox,100,"RT @MikeEmanuelFox: Democrats gear up for 2020 presidential race - from #SpecialReport tonight: 

https://t.co/2rYNfdShiO",2018-11-08 00:29:01+00:00,0.0,0.0,0.0,0.0
NYT,1,This go-to recipe results in sweet caramelized brussels sprouts that will make a believer out of anyone. https://t.co/qTdcRVPNmb,2019-11-06 00:40:06+00:00,0.4588,0.4588,0.4588,0.4588
NYT,2,"RT @sapna: the Barneys liquidation sale started today. but for now, the deals are quite limited...as in, 5% off $1,690 Chloe bags. read our…",2019-11-06 00:30:06+00:00,0.0,0.0,0.0,0.0
NYT,3,First election results are coming in from Virginia. Follow the vote here. https://t.co/aWlG0DabLf,2019-11-06 00:20:06+00:00,0.0,0.0,0.0,0.0
NYT,4,"Polls are closing in Kentucky, where a closely watched governor's race has been unexpectedly tight. Follow all of tonight's election results here.
https://t.co/VolGxR6FZN",2019-11-06 00:00:11+00:00,0.0,0.0,0.0,0.0
NYT,5,"RT @MichaelPaulson: Harry Potter could use a little more magic: The two-part play ""Harry Potter and the Cursed Child"" has seen a sharp drop…",2019-11-05 23:52:01+00:00,0.34,0.34,0.34,0.34
NYT,6,Evening Briefing: Here's what you need to know at the end of the day https://t.co/MCYTJOloxy,2019-11-05 23:45:06+00:00,0.0,0.0,0.0,0.0
NYT,7,"RT @Nate_Cohn: The polls are closed in most of Kentucky
NYT results are here &gt;&gt;
https://t.co/6p48KHNh9j",2019-11-05 23:32:06+00:00,0.0,0.0,0.0,0.0
NYT,8,"Kentucky governor election live results
https://t.co/cXM0qG840h",2019-11-05 23:20:02+00:00,0.0,0.0,0.0,0.0
NYT,9,"RT @nytimesvows: You are allowed to say no, no to being in the bridal party, to attending a shower or bachelor/bachelorette party, and to t…",2019-11-05 23:10:06+00:00,0.25,0.25,0.25,0.25
NYT,10,President Trump’s decision on Monday to begin the formal process of withdrawing from the Paris climate agreement prompted outrage from Democratic presidential candidates who may try to use the existential threat of climate change to motivate voters https://t.co/ntFOXetvK2,2019-11-05 22:55:02+00:00,-0.2263,-0.2263,-0.2263,-0.2263
NYT,11,"Polls will close soon in Virginia, Kentucky and Mississippi as voters are set to deliver a final multistate report card on President Trump before the 2020 presidential campaign https://t.co/4NmBZBdpxG",2019-11-05 22:43:45+00:00,0.0,0.0,0.0,0.0
NYT,12,"RT @emmagf: Gov. Cuomo wants to add 500 cops to the subway, even though the outgoing police commissioner says crime is down and the MTA is…",2019-11-05 22:30:16+00:00,-0.3182,-0.3182,-0.3182,-0.3182
NYT,13,"Yayoi Kusama, known for her “Infinity” rooms filled with polka dots, mirrors and pumpkins, once struggled to be noticed by the art world. Soon, she will have a balloon featured in the Macy’s Thanksgiving Day Parade and multiple global exhibitions. https://t.co/8h7frYZXjz",2019-11-05 22:20:05+00:00,-0.34,-0.34,-0.34,-0.34
NYT,14,"Read the full transcript of the impeachment testimony from Gordon Sondland, the U.S. ambassador to the EU, here: https://t.co/BQfQI64UYh

Read the full transcript of the impeachment testimony of Kurt Volker, the former U.S. special envoy to Ukraine, here: https://t.co/8wu9Of6BhG",2019-11-05 22:11:34+00:00,0.4019,0.4019,0.4019,0.4019
NYT,15,The U.S. House committees leading the impeachment inquiry of President Trump released transcripts from the closed-door depositions of Gordon Sondland and Kurt Volker. Here are key excerpts. https://t.co/pi9tdTnLxK,2019-11-05 22:10:06+00:00,0.0,0.0,0.0,0.0
NYT,16,RT @rpogrebin: Art history poetic justice or art market boondoggle? My story on all things Kusama https://t.co/if7f6njM5d,2019-11-05 22:10:02+00:00,0.5267,0.5267,0.5267,0.5267
NYT,17,"Nigeria’s first submission for the Oscar for best international film, “Lionheart,” has been disqualified because the movie was predominantly shot in English, which is Nigeria’s official language. https://t.co/Q7hF4Gc9r3",2019-11-05 22:00:04+00:00,0.34,0.34,0.34,0.34
NYT,18,"RT @kashhill: A detective in Florida got a warrant to search a genetic genealogy database, including users who had opted out of searches by…",2019-11-05 21:50:06+00:00,0.0,0.0,0.0,0.0
NYT,19,"If Democrats take control of the Virginia state legislature on Tuesday, they will hold unified power in the state for the first time in a generation. But despite the statewide implications, the election has been primarily about traffic on Route 28. https://t.co/a1iJJIyzkk",2019-11-05 21:40:07+00:00,0.2023,0.2023,0.2023,0.2023
NYT,20,"Mayor Bill de Blasio on Monday announced that for the 3rd time in a row, he had selected a white Irish-American to lead the NYPD. Facing questions from elected officials, de Blasio defended his choice, saying the job was a “special calling.” https://t.co/859DCDozxd",2019-11-05 21:30:08+00:00,0.0,0.0,0.0,0.0
NYT,21,"2 managers of a Buffalo Wild Wings have been fired after a patron said they asked her group to move because another customer was racist. The company said it fired the managers, banned the inappropriate customer and would conduct sensitivity training. https://t.co/5mbfvMjTYR",2019-11-05 21:20:08+00:00,-0.9349,-0.9349,-0.9349,-0.9349
NYT,22,RT @satariano: Can flying taxis live up to the hype? I went to Munich with @fschmittfoto to be the first reporters to see Lilium's electric…,2019-11-05 21:10:06+00:00,0.0,0.0,0.0,0.0
NYT,23,"The brutal killing of 9 members of an American family in northern Mexico on Monday highlights the long history of religious fundamentalist settlers in the region. Our religion reporter, Elizabeth Dias, details their history back to the early 20th century. https://t.co/rfvtzdTN9i",2019-11-05 21:00:08+00:00,-0.8591,-0.8591,-0.8591,-0.8591
NYT,24,RT @nytfood: “To experience true Indigenous foods is to explore the many different ecosystems of plants and animals wherever you are.” Here…,2019-11-05 20:40:05+00:00,0.4215,0.4215,0.4215,0.4215
NYT,25,A high school teacher in California was placed on administrative leave after he wore blackface in front of his class on Halloween. A student posted a video of the incident and said the teacher tried to dress like Common. https://t.co/pMjOuNa3Hc,2019-11-05 20:20:05+00:00,0.3182,0.3182,0.3182,0.3182
NYT,26,RT @TheWeekly: Breathalyzers have helped convict millions of drunk drivers. But there's little oversight and even less transparency into ho…,2019-11-05 20:10:05+00:00,-0.1779,-0.1779,-0.1779,-0.1779
NYT,27,"The store-closing sales have started at Barneys New York. But discounts on the luxury goods, which account for the desirability of each item and its sales history, will initially be minimal and should increase during the course of the sale. https://t.co/W3hCZplaVD",2019-11-05 20:00:19+00:00,0.4497,0.4497,0.4497,0.4497
NYT,28,A century-old iron scow that has been lodged in the rapids at Niagara Falls since 1918 broke free and rolled 160 feet downriver after a storm on Thursday https://t.co/AHOPavsUMj,2019-11-05 19:50:07+00:00,0.128,0.128,0.128,0.128
NYT,29,"RT @jbouie: chatting about my latest column, on the problem of the senate https://t.co/bKc7RvtFHH https://t.co/s14fPRPIaI",2019-11-05 19:46:56+00:00,-0.4019,-0.4019,-0.4019,-0.4019
NYT,30,"RT @bxchen: Microsoft’s Surface Pro X is an interesting experiment, but it’s disappointing that Windows 10 still does a lousy job as a tabl…",2019-11-05 19:40:09+00:00,-0.8481,-0.8481,-0.8481,-0.8481
NYT,31,"In Kentucky and Mississippi, Republicans face closer-than-expected races for governor, with tough competition from Democrats. But they hope that recent visits by President Trump will help their campaigns on Election Day. https://t.co/VIYDP6C8y0",2019-11-05 19:20:03+00:00,0.7992,0.7992,0.7992,0.7992
NYT,32,"G/O Media’s editorial director, Paul Maidment, whose memo instructed Deadspin staffers to stick to sports-related coverage, has resigned. His departure comes after the website's entire editorial team resigned. https://t.co/KJKX3arrD4",2019-11-05 19:10:02+00:00,-0.4588,-0.4588,-0.4588,-0.4588
NYT,33,RT @nytmike: NEWS: Sondland has provided new testimony to impeachment investigators. He says he told a top Ukranian official in September t…,2019-11-05 19:00:12+00:00,0.2023,0.2023,0.2023,0.2023
NYT,34,"A couple set out to live on the road in their R.V. A year and a half later, their bodies were found in a shallow grave on a beach in Texas. https://t.co/deG7quRO5O",2019-11-05 18:40:07+00:00,-0.3818,-0.3818,-0.3818,-0.3818
NYT,35,"Breaking News: The U.S. ambassador Gordon Sondland, a key witness in the impeachment inquiry, acknowledged delivering a quid pro quo message to Ukraine in a major revision to his impeachment testimony https://t.co/Fg69Mxbd4S",2019-11-05 18:37:06+00:00,0.0,0.0,0.0,0.0
NYT,36,"A driver struck a family of 3 when he drove onto the sidewalk, and faces charges of driving under the influence and gross vehicular manslaughter, the police said. https://t.co/Gx12EI20lD",2019-11-05 18:20:06+00:00,-0.7351,-0.7351,-0.7351,-0.7351
NYT,37,"Breaking News: U.S. House impeachment investigators have summoned Mick Mulvaney, President Trump's acting chief of staff, to testify. It’s unlikely he’ll comply. https://t.co/ixQYDl69FG",2019-11-05 18:10:58+00:00,0.0,0.0,0.0,0.0
NYT,38,The authorities in Maryland are searching for a man who they say fatally stabbed another man in an altercation while waiting for Popeyes’ new chicken sandwich on Monday night https://t.co/rH56M7kWn9,2019-11-05 18:00:14+00:00,-0.7964,-0.7964,-0.7964,-0.7964
NYT,39,A German start-up working to create flying taxis promises that within 5 years it will be able to fly passengers from Manhattan to Kennedy International Airport in 10-minutes. But the company faces engineering and governmental hurdles. https://t.co/ZYa6kTHU01,2019-11-05 17:40:09+00:00,0.3291,0.3291,0.3291,0.3291
NYT,40,"The 5 ballot questions New York City is asking voters to weigh in on cover 19 proposals. Read our overview before heading to the polls, which close at 9 p.m. ET tonight https://t.co/O6oa3UJ8Cl",2019-11-05 17:21:23+00:00,0.0,0.0,0.0,0.0
NYT,41,"It’s Election Day in New York. @NYTMetro has what you need to know about how to find your polling place, who the candidates are and what issues are on the ballot. https://t.co/KPhUDS521l",2019-11-05 17:20:03+00:00,0.0,0.0,0.0,0.0
NYT,42,"In Opinion

""The protests and the violent response have shredded the myth of sectarianism as the organizing principle for political power: State-sponsored sectarianism has failed to offer protection and progress to the citizens,"" writes @AlOraibi. https://t.co/SWj6kOX0wA",2019-11-05 17:00:14+00:00,-0.743,-0.743,-0.743,-0.743
NYT,43,"RT @NYTSports: Cat, and we can’t stress this enough, on the field https://t.co/XMfQBJH8pE",2019-11-05 16:50:02+00:00,-0.4215,-0.4215,-0.4215,-0.4215
NYT,44,"After being closed for decades, mills in New England are being repurposed as apartment buildings, co-working centers and breweries, helping to revitalize struggling towns
https://t.co/NaKt6SoxQA",2019-11-05 16:40:02+00:00,-0.1531,-0.1531,-0.1531,-0.1531
NYT,45,"“We were hiding in her house — she saved all my family.""

Melpomeni Dina was reunited with the 2 surviving members and 40 descendants of the Jewish family she and her sisters helped escape occupied Greece during World War II. https://t.co/CoFl5aEcbd",2019-11-05 16:20:08+00:00,-0.1027,-0.1027,-0.1027,-0.1027
NYT,46,"All is not fair in love and war memorabilia: A sword said to have belonged to President William Henry Harrison was stolen in 1979. Last month, that sword — or one that looks like it — was found at an auction in Connecticut. https://t.co/TknpjuJ4WK",2019-11-05 16:11:06+00:00,-0.8729,-0.8729,-0.8729,-0.8729
NYT,47,RT @kashhill: Sift is still accepting data requests. Email privacy@sift.com &amp; then you'll get your own link to a Google form. And if you wa…,2019-11-05 16:00:09+00:00,0.3818,0.3818,0.3818,0.3818
NYT,48,"RT @kashhill: Sift said it had gotten over 8,000 data requests by midday yesterday. Today the Google form for submissions that we linked in…",2019-11-05 15:59:59+00:00,0.0,0.0,0.0,0.0
NYT,49,"Jacob Rees-Mogg, the leader of Britain’s House of Commons, caused outrage when he suggested that victims of the 2017 Grenfell Tower fire lacked the ""common sense"" to defy firefighters’ orders and flee the building, costing them their lives https://t.co/RIIyCTZYEv",2019-11-05 15:50:07+00:00,-0.7906,-0.7906,-0.7906,-0.7906
NYT,50,Expectations that flying taxis will become a reality in the coming years are quickly building. Companies like the German start-up Lilium are showing the potential – and the risks. https://t.co/dvrTg3EPRh,2019-11-05 15:40:03+00:00,0.1027,0.1027,0.1027,0.1027
NYT,51,"EU officials, questioned on Monday about revelations of corruption in the farm subsidy program, said that outright fraud was rare, but acknowledged that law enforcement often falls to the same national leaders who warp the system — and benefit from it https://t.co/MOn9CrMuBV",2019-11-05 15:34:08+00:00,0.34,0.34,0.34,0.34
NYT,52,"In Opinion

""There’s very little evidence that “Latinx” is a thing that many Hispanics or Latinos call themselves, at least in the kind of numbers that normally determine how political candidates talk,"" writes @DouthatNYT. https://t.co/0mCiuQ8p7B",2019-11-05 15:20:06+00:00,0.0,0.0,0.0,0.0
NYT,53,"“It’s chaos,” said one of the children’s librarians.

Many of the terraces at a new $41.5 million library in Long Island City are inaccessible to people who can't climb to them. https://t.co/FzcAAhPZBD",2019-11-05 15:00:19+00:00,0.0,0.0,0.0,0.0
NYT,54,"In Opinion

""This Islamophobic and xenophobic narrative largely originated with a handful of bigoted activists and was then amplified by vast bot networks whose alleged owners never existed,"" write Lawrence Pintak, Jonathan Albright and Brian Bowe. https://t.co/rGq8hruF5O",2019-11-05 14:40:02+00:00,0.0,0.0,0.0,0.0
NYT,55,"At least 9 members of a Mormon family were killed in northern Mexico in an ambush. 6 children were among the victims in a massacre attributed to organized crime, relatives said.  https://t.co/qI9hma761w",2019-11-05 14:30:07+00:00,-0.8834,-0.8834,-0.8834,-0.8834
NYT,56,"Gov. Andrew Cuomo wants to spend more than $50 million a year on new police officers for New York City's subway, even though the transit agency is facing a financial crisis. Opponents say the system is already overly policed. https://t.co/S34HdQf7Jj",2019-11-05 14:22:01+00:00,-0.6249,-0.6249,-0.6249,-0.6249
NYT,57,Secretary of State Mike Pompeo faces political peril in the Ukraine affair as a parade of his diplomats testify. He is sticking by President Trump. https://t.co/gdyBo1ECh1,2019-11-05 14:03:47+00:00,-0.4019,-0.4019,-0.4019,-0.4019
NYT,58,"It is the deepest warship wreck ever discovered, according to researchers https://t.co/0IvFx2BM8G",2019-11-05 14:00:02+00:00,-0.5574,-0.5574,-0.5574,-0.5574
NYT,59,"Arrests for drugs increased again last year, despite bipartisan calls to treat drug addiction as a public health issue rather than as a crime — and despite the legalization of marijuana in more states https://t.co/TwU6m9soNf",2019-11-05 13:39:06+00:00,-0.3818,-0.3818,-0.3818,-0.3818
NYT,60,"Democrats believe Adam Schiff, the chairman of the House Intelligence Committee, could be the man to bring down President Trump. This is how he’s running his investigation. https://t.co/YFZYcBjpjj",2019-11-05 13:20:09+00:00,0.4767,0.4767,0.4767,0.4767
NYT,61,"Virginia, Kentucky and Mississippi have major races that will signal the intensity of Republican support for President Trump and the degree of Democratic strength in the suburbs https://t.co/ovhWj2c0EL",2019-11-05 13:10:25+00:00,0.7096,0.7096,0.7096,0.7096
NYT,62,"The wax palm, Colombia's national tree, is endangered. With decades of guerrilla war in retreat, scientists are rediscovering vast forests and racing to study and protect them. https://t.co/BZi6nByik3",2019-11-05 13:00:09+00:00,-0.128,-0.128,-0.128,-0.128
NYT,63,A new poll from The New York Times reveals which Democratic candidates may have a competitive edge against President Trump in battleground states. Listen to today's episode of The Daily. https://t.co/VfBbmVTRyW,2019-11-05 12:40:03+00:00,-0.25,-0.25,-0.25,-0.25
NYT,64,The release of the first 2 transcripts of impeachment inquiry testimony offered the public a glimpse of both the dullness and the drama of the proceedings https://t.co/NM2qqGAZi3,2019-11-05 12:20:04+00:00,-0.34,-0.34,-0.34,-0.34
NYT,65,President Trump is not the first president to defy Congress. A struggle for power has been playing out since the nation’s founding — as its framers intended. https://t.co/3J6JnomXYa,2019-11-05 12:00:07+00:00,-0.128,-0.128,-0.128,-0.128
NYT,66,"Traditional American grocery stores are being forced out of business by fewer shoppers and competition from dollar-store chains. Their exodus has left rural towns worried about how they can hold on to families, businesses and their future. https://t.co/joxsODFG9M",2019-11-05 11:40:05+00:00,-0.6369,-0.6369,-0.6369,-0.6369
NYT,67,"About 200 Russian fighters have arrived in Libya in the last 6 weeks, part of a broad campaign by the Kremlin to reassert its influence across the Middle East and Africa https://t.co/tsuWngpzOd",2019-11-05 11:19:03+00:00,-0.0516,-0.0516,-0.0516,-0.0516
NYT,68,Here are some of the highlights worth watching from late night TV https://t.co/z7fgsddJEC,2019-11-05 11:00:07+00:00,0.2263,0.2263,0.2263,0.2263
NYT,69,"In an effort to counter American sanctions, Iran will pull further away from a nuclear accord signed 4 years ago, President Hassan Rouhani said, announcing that the country would inject uranium gas into more than 1,000 centrifuges https://t.co/K9FhX9fsRG",2019-11-05 10:39:59+00:00,0.0,0.0,0.0,0.0
NYT,70,"The new Shanghai museum is the “largest ever cultural exchange” between France and China, the Pompidou says. But Chinese officials are keeping a close eye on what gets shown.  https://t.co/x1u1CiSY6b",2019-11-05 10:20:06+00:00,0.0,0.0,0.0,0.0
NYT,71,TikTok’s popularity blazes uncharted territory. Its unexpected rise is forcing Americans for the first time to consider living in a world influenced by a Chinese-backed social media network https://t.co/FZsNcmnKYx,2019-11-05 10:00:06+00:00,0.4767,0.4767,0.4767,0.4767
NYT,72,"Xi Jinping endorsed free trade principles and promised to welcome foreign investment in a speech, but he stopped short of providing details or addressing China’s trade war with the US https://t.co/YPk5h8t99G",2019-11-05 09:40:04+00:00,-0.5106,-0.5106,-0.5106,-0.5106
NYT,73,"A driver struck a family of 3 when he drove onto the sidewalk, and faces charges of driving under the influence and gross vehicular manslaughter, the police said
https://t.co/SExC3qJeHZ",2019-11-05 09:20:04+00:00,-0.7351,-0.7351,-0.7351,-0.7351
NYT,74,"Breaking News: At least 9 members of a Mormon family, including 6 children, were killed in northern Mexico in an ambush, relatives said https://t.co/Qy8xMfo68V",2019-11-05 09:09:00+00:00,-0.6705,-0.6705,-0.6705,-0.6705
NYT,75,"RT @TimHerrera: ""Self-care"" wasn't always a scam! Here are some ideas to actually make it work for you. https://t.co/Wj8DH67vMs",2019-11-05 09:00:09+00:00,0.509,0.509,0.509,0.509
NYT,76,Researchers used Crispr to force Salmonella to make lethal cuts to its own genome https://t.co/zRhPDSxABM,2019-11-05 08:40:06+00:00,-0.296,-0.296,-0.296,-0.296
NYT,77,"Half a century after Judy Garland died and 80 years after “The Wizard of Oz” made her famous, a host of cabaret performers still pay homage to her night after night onstage https://t.co/qPvyAaCsIs",2019-11-05 08:20:05+00:00,-0.6124,-0.6124,-0.6124,-0.6124
NYT,78,"David Tudor’s installation “Rainforest V (variation 1)” at the Museum of Modern Art transports visitors from its perch above Manhattan's 55th Street, @alastairmacaul3 writes. And it's coming alive through performances from those who helped make it. https://t.co/p7mWKSh57I",2019-11-05 08:00:09+00:00,0.3818,0.3818,0.3818,0.3818
NYT,79,"To mark the end of an era, the El Al pilot zigged and zagged, following a route shaped like the 747. Call it sky art. https://t.co/tTHEGpZgQW",2019-11-05 07:40:05+00:00,0.3612,0.3612,0.3612,0.3612
NYT,80,"At least 5 members of a prominent Mormon family were killed when their vehicles were ambushed in northern Mexico by gunmen, officials said https://t.co/f5JAn2TZIr",2019-11-05 07:29:56+00:00,-0.4939,-0.4939,-0.4939,-0.4939
NYT,81,"RT @nytimesworld: A revolt is gathering in Iraq against a reviled occupier: Iran, which like Iraq has a Shiite-led government. But it might…",2019-11-05 07:20:06+00:00,0.1901,0.1901,0.1901,0.1901
NYT,82,"""Kids have not been exposed to a writer who looks like he does, who sounds like he does, who has that deep honesty and connection with them like he does. He really sees these kids."" https://t.co/3YmVocZE3X",2019-11-05 07:00:09+00:00,0.8727,0.8727,0.8727,0.8727
NYT,83,"The fires in California so far have been remarkably less destructive and deadly compared with the last 2 years. 

Here are 5 lessons from the California wildfires. https://t.co/xi5MePp6ph",2019-11-05 06:40:05+00:00,-0.6105,-0.6105,-0.6105,-0.6105
NYT,84,"""The Morning Show"" has received most of the attention around Apple TV Plus, but there are other shows, too. Here’s what our critic @mikehalenyt thinks of “Dickinson,” “For All Mankind” and “See."" https://t.co/nmPt6r205Z",2019-11-05 06:20:04+00:00,-0.3919,-0.3919,-0.3919,-0.3919
NYT,85,"“There is barely any escape here, only a visit to a neighboring reality. This is a show about the rich and the powerful, about vanity and greed and dishonesty, about, in short, social conditions in America circa 2019,"" Michelle Dean writes of ""Succession"" https://t.co/nWqAZe4Ukb",2019-11-05 06:00:11+00:00,0.4976,0.4976,0.4976,0.4976
NYT,86,"""This is so basic.” Researchers say they have found a way to take over voice-controlled digital assistants like Apple’s Siri and Amazon’s Alexa — and all it took was a cleverly pointed light. https://t.co/gLgP05ubbO",2019-11-05 05:40:04+00:00,0.7003,0.7003,0.7003,0.7003
NYT,87,RT @MichaelPaulson: Jeremy O. Harris wrote “Slave Play.” Now it turns out he’s also written a choreopoem. Under a pseudonym. And it starts…,2019-11-05 05:20:03+00:00,0.0,0.0,0.0,0.0
NYT,88,"Taking more steps during the day may be related to better sleep at night, according to a new study of lifestyle and sleep patterns https://t.co/pwl3w5tgvd",2019-11-05 05:10:05+00:00,0.4404,0.4404,0.4404,0.4404
NYT,89,"The 28-year-old woman's heart would, out of nowhere, start beating like crazy. Sometimes that would set off terrible headaches, the worst she’d ever had. It wasn’t until one doctor thought creatively that the culprit was found.
https://t.co/PS4kY3sTha",2019-11-05 05:00:11+00:00,-0.7737,-0.7737,-0.7737,-0.7737
NYT,90,"Netflix is screening Martin Scorsese’s “The Irishman” on Broadway at the Belasco Theater ahead of the film’s November 27. “It’s like going to a movie on steroids,” said one ticket-holder. https://t.co/1sZuYzxeaY",2019-11-05 04:40:04+00:00,0.3612,0.3612,0.3612,0.3612
NYT,91,"With a flair for the dramatic, the cat stopped just inches from the goal line. Would this be yet another disappointment at a Giants home game? It would not — the cat delivered. “The cat runs into the end zone! That is a touchdown!” The crowd went wild. https://t.co/shiFaRN5q4",2019-11-05 04:31:05+00:00,-0.6988,-0.6988,-0.6988,-0.6988
NYT,92,RT @nytpolitics: The Justice Department is trying to unearth the identity of the Trump administration official who denounced the president…,2019-11-05 04:22:46+00:00,0.5267,0.5267,0.5267,0.5267
NYT,93,"— President Trump's staff once wanted his tweets on a 15-minute delay
— Over half of the president's more than 11,000 tweets are attacks
— His retweets have given a boost to white nationalists, anti-Muslim bigots and adherents of QAnon https://t.co/yqklm2rvqY",2019-11-05 04:00:11+00:00,-0.3612,-0.3612,-0.3612,-0.3612
NYT,94,"RT @nytimesarts: Sean Spicer's dancing has consistently been the worst on ""Dancing With the Stars,"" our critic says. Yet he's still on. htt…",2019-11-05 03:50:03+00:00,-0.7351,-0.7351,-0.7351,-0.7351
NYT,95,"The deaths were ruled homicides, and investigators are searching for those responsible for the killings https://t.co/7XXufSyA2u",2019-11-05 03:40:06+00:00,-0.4939,-0.4939,-0.4939,-0.4939
NYT,96,RT @NYTParenting: Actress Casey Wilson (@caseyrosewilson) knew something was off about her toddler's melancholy behavior. She blamed hersel…,2019-11-05 03:20:05+00:00,-0.7184,-0.7184,-0.7184,-0.7184
NYT,97,Some 1.1 million Americans live within 3 miles of a coal plant that discharges pollutants into a public waterway. The EPA is changing the regulations around the discharge from the plants. https://t.co/UJNiik2qBh,2019-11-05 03:00:10+00:00,0.0,0.0,0.0,0.0
NYT,98,RT @NYTSports: Did you run the @nycmarathon in under 4:52:21? Find your name in today's @nytimes in print. https://t.co/FhhCAFGiib https://…,2019-11-05 02:50:06+00:00,0.0,0.0,0.0,0.0
NYT,99,New York City's election Tuesday includes 5 ballot questions covering 19 proposals. Read more about what the city wants voters to decide. https://t.co/MAs9oDMwrC,2019-11-05 02:40:02+00:00,0.0,0.0,0.0,0.0
NYT,100,"RT @johnismay: His attacker said “You came here to invade,” but Mahud Villalaz explained he was already an American citizen. The man splash…",2019-11-05 02:20:07+00:00,-0.3291,-0.3291,-0.3291,-0.3291
